State,Bus_name,Bus_type,Departure,Arrival,Duration,Price,Ratings,Seats_Available,Route_link,Route_name
Andhra Pradesh,Srivastav Travels,A/C Sleeper (2+1),23:30,07:30,08:00:00,759,3.9,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,A/C Sleeper (2+1),21:30,07:30,10:00:00,900,3.9,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sitara Travels,NON A/C Push Back (2+2),22:00,06:58,08:58:00,560,3.0,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mozo travels,A/C Seater / Sleeper (2+1),22:45,08:20,09:35:00,599,4.2,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),22:25,07:55,09:30:00,990,3.7,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Tranzindia Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:55,07:00,08:05:00,1019,3.7,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Hanuman Travels,A/C Seater / Sleeper (2+1),22:30,07:25,08:55:00,637,0.0,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),19:10,06:45,11:35:00,3999,0.0,44,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),14:30,00:45,10:15:00,3999,0.0,44,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Naveen Tours and Travels,A/C Seater/Sleeper (2+1),22:00,09:00,11:00:00,3898,0.0,44,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Zingbus Plus,A/C Sleeper (2+1),19:50,04:25,08:35:00,917,4.4,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Zingbus Plus,A/C Sleeper (2+1),18:30,03:05,08:35:00,1034,5.0,11,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,DMR Travels,A/C Sleeper (2+1),20:50,05:45,08:55:00,1100,4.0,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,08:59,11:29:00,588,3.1,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KKaveri Travels,Non A/C Seater / Sleeper (2+1),15:00,02:20,11:20:00,891,2.6,7,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06:45,08:45:00,1200,3.5,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:30,05:15,10:45:00,670,3.3,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,A/C Sleeper (2+1),22:00,08:45,10:45:00,1000,3.0,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sai Godavari Travels,Non A/C Seater / Sleeper (2+1),21:30,07:00,09:30:00,670,3.1,4,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,LIMOLINER,A/C Sleeper (2+1),17:20,04:30,11:10:00,1000,4.2,10,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navin Citi Connect,Non A/C Seater / Sleeper (2+1),18:45,04:20,09:35:00,590,4.0,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,A/C Seater / Sleeper (2+1),21:30,07:31,10:01:00,689,2.6,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,A/C Sleeper (2+1),21:00,05:20,08:20:00,1000,3.1,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:02,04:20,11:18:00,1470,4.7,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),16:45,05:15,12:30:00,800,3.0,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,IntrCity SmartBus,AC Sleeper (2+1),19:15,03:05,07:50:00,1460,4.2,4,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,IntrCity SmartBus,AC Sleeper (2+1),20:00,04:10,08:10:00,1397,3.6,6,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,GMC Travels,A/C Seater / Sleeper (2+1),22:00,05:52,07:52:00,680,3.6,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),22:30,07:00,08:30:00,890,2.8,12,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:10,07:20,09:10:00,600,2.6,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,A/C Sleeper (2+1),22:00,05:30,07:30:00,1450,3.8,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,A/C Seater / Sleeper (2+1),17:00,03:00,10:00:00,900,3.8,15,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Svkdt travels,A/C Sleeper (2+1),16:50,04:30,11:40:00,1049,4.1,9,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:20,05:31,08:11:00,559,2.0,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KKaveri Travels,Non A/C Seater / Sleeper (2+1),20:00,05:30,09:30:00,780,3.4,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,DMR Travels,Non A/C Seater / Sleeper (2+1),21:35,06:30,08:55:00,670,2.5,34,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Kaveri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:40,07:00,09:20:00,3500,3.7,46,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navayuga Travels,NON AC Seater / Sleeper 2+1,21:20,07:30,10:10:00,590,2.6,29,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,A/C Seater / Sleeper (2+1),19:00,04:00,09:00:00,900,3.0,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),20:45,08:51,12:06:00,560,2.9,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Jagan Travels,A/C Sleeper (2+1),20:00,06:00,10:00:00,1100,3.5,10,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Siri Tours and Travels,Non A/C Seater / Sleeper (2+1),21:50,08:15,10:25:00,780,2.1,20,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Vikram Travels,A/C Seater / Sleeper (2+1),18:50,03:45,08:55:00,749,3.3,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),23:00,06:15,07:15:00,890,3.1,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:10,07:35,10:25:00,1300,3.1,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Sai Balaji Travels,A/C Sleeper (2+1),21:55,07:15,09:20:00,899,2.8,25,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),17:00,03:00,10:00:00,800,2.9,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,A/C Seater / Sleeper (2+1),20:15,04:05,07:50:00,900,2.5,18,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:30,07:00,09:30:00,800,2.3,37,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Morning Star Travels,A/C Sleeper (2+1),22:30,07:10,08:40:00,1190,1.9,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,03:30,08:00:00,850,2.2,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),15:55,01:15,09:20:00,4999,4.5,3,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05,06:10,11:05:00,720,3.7,16,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Shree Manikanta Travels,A/C Sleeper (2+1),18:00,02:00,08:00:00,1329,4.0,5,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mozo travels,A/C Sleeper (2+1),18:20,03:20,09:00:00,1262,4.0,11,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,999,3.8,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,1450,3.8,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,06:35,09:05:00,1100,3.1,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KTR Travels,Non A/C Seater / Sleeper (2+1),17:30,02:30,09:00:00,1099,3.6,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Srivastav Travels,A/C Sleeper (2+1),23:30,07:30,08:00:00,2374,3.6,36,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Krk Travels,Non A/C Seater / Sleeper (2+1),14:20,02:31,12:11:00,1200,3.5,5,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),14:30,01:00,10:30:00,1110,3.5,5,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Jagan Travels,Non A/C Seater / Sleeper (2+1),14:25,01:00,10:35:00,1152,3.5,3,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sree Durga Kaveri Travels,A/C Sleeper (2+1),22:20,08:30,10:10:00,670,3.1,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:20,01:30,09:10:00,1349,3.4,9,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),15:40,01:30,09:50:00,1899,3.4,10,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),16:30,03:00,10:30:00,1290,3.3,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SVR Tours and Travels,A/C Seater / Sleeper (2+1),16:30,03:00,10:30:00,1190,3.3,9,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri KVR Travels,A/C Seater / Sleeper (2+1),18:30,03:30,09:00:00,1100,3.2,9,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Tranzindia Travels,Scania AC Multi Axle Sleeper (2+1),22:10,06:10,08:00:00,1149,3.1,29,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07:30:00,670,3.5,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Ramana Tours And Travels,A/C Sleeper (2+1),17:45,04:45,11:00:00,900,3.7,3,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),18:30,04:40,10:10:00,800,3.3,12,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Rama Travels,A/C Seater / Sleeper (2+1),21:40,07:00,09:20:00,777,3.3,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,06:55,09:25:00,800,2.8,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navayuga Travels,A/C Seater / Sleeper (2+1),15:00,23:59,08:59:00,1699,2.8,10,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navayuga Travels,NON AC Seater / Sleeper 2+1,15:00,23:59,08:59:00,1999,2.8,6,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Keerthana Sai Travels,A/C Sleeper (2+1),23:00,06:15,07:15:00,1190,2.4,29,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Bmcc Travels,A/C Sleeper (2+1),21:25,07:30,10:05:00,1798,2.7,18,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),21:55,06:40,08:45:00,549,2.8,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Dharani Tours and Travels,Non A/C Seater / Sleeper (2+1),22:40,07:18,08:38:00,780,2.3,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,LIMOLINER,A/C Sleeper (2+1),20:55,07:00,10:05:00,900,2.7,11,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,A/C Sleeper (2+1),19:30,07:00,11:30:00,799,2.1,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Krishna Travels,A/C Sleeper (2+1),19:00,03:30,08:30:00,1350,1.6,15,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Tranzindia Travels,Bharat Benz A/C Sleeper (2+1),23:05,07:10,08:05:00,999,1.0,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),21:30,07:20,09:50:00,1093,1.9,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,999,3.8,33,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,900,3.8,24,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,Non A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,900,3.8,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mayuri Travels,A/C Seater / Sleeper (2+1),19:00,03:30,08:30:00,900,3.8,25,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mahi Trans Solutions,A/C Sleeper (2+1),22:00,07:50,09:50:00,1349,3.8,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:40,07:00,09:20:00,600,3.7,33,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sai RK Travels,A/C Seater / Sleeper (2+1),21:30,01:30,04:00:00,890,3.5,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Mahadevv travels,Non A/C Seater / Sleeper (2+1),22:00,05:30,07:30:00,780,3.5,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SRI RATAN TATA EXPRESS,A/C Sleeper (2+1),22:30,06:00,07:30:00,999,3.5,19,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,VEGA BUS,A/C Seater/Sleeper (2+1),21:45,04:30,06:45:00,3800,3.5,36,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),16:20,01:30,09:10:00,1149,3.4,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),15:40,01:30,09:50:00,1899,3.4,8,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Tulasi Tours and Travels,A/C Sleeper (2+1),21:00,06:00,09:00:00,1149,3.4,19,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),17:30,02:30,09:00:00,960,3.3,12,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SVR Tours and Travels,Volvo A/C Sleeper (2+1),16:30,03:00,10:30:00,1190,3.3,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Apple Travels,Non A/C Seater / Sleeper (2+1),21:15,07:20,10:05:00,650,3.0,30,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Meghana Travels,A/C Seater / Sleeper (2+1),22:15,08:00,09:45:00,561,2.9,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SJR TRAVELS,A/C Seater / Sleeper (2+1),14:20,02:30,12:10:00,1045,2.8,13,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SJR TRAVELS,A/C Seater / Sleeper (2+1),19:00,03:45,08:45:00,900,2.8,29,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,MY YATRA BUS,A/C Sleeper (2+1),22:25,07:00,08:35:00,1600,2.8,27,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navayuga Travels,NON AC Seater / Sleeper 2+1,22:30,07:30,09:00:00,1330,2.8,41,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Sai Balaji Travels,A/C Seater / Sleeper (2+1),19:30,06:40,11:10:00,799,2.8,36,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Keerthana Sai Travels,A/C Sleeper (2+1),19:00,02:30,07:30:00,1090,2.5,21,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Bmcc Travels,A/C Sleeper (2+1),21:35,11:30,13:55:00,1250,2.5,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Bmcc Travels,A/C Sleeper (2+1),22:00,07:30,09:30:00,1250,2.5,26,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,KVR Tours and Travels,A/C Sleeper (2+1),21:00,05:00,08:00:00,1019,2.5,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),19:00,02:30,07:30:00,790,2.5,20,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),21:30,07:20,09:50:00,1140,1.9,29,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SVN TOURS & TRAVELS,A/C Semi Sleeper / Sleeper (2+1),22:15,07:35,09:20:00,799,1.9,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,SVN TOURS & TRAVELS,NON A/C Semi Sleeper / Sleeper (2+1),22:15,07:30,09:15:00,800,1.9,31,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Elegance Tours And Travels Pvt Ltd,Bharat Benz A/C Sleeper (2+1),22:15,07:30,09:15:00,3325,1.9,32,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,05:00,07:30:00,1500,1.6,23,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Hriday Tours & Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45,07:30,08:45:00,1500,1.6,22,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,Navayuga Travels,NON AC Seater / Sleeper 2+1,15:00,23:59,08:59:00,5000,0.0,41,https://www.redbus.in/bus-tickets/hyderabad-to-rajahmundry,Hyderabad to Rajahmundry
Andhra Pradesh,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05:40:00,461,4.5,14,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:25,05:40:00,461,3.8,26,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:58,03:13,05:15:00,457,3.8,28,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:40,05:40:00,461,3.6,7,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,03:25,05:15:00,470,3.8,11,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:15,03:55,05:40:00,597,4.1,1,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 9205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:40,04:10:00,470,3.8,9,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
Andhra Pradesh,APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,04:10,05:40:00,461,3.7,17,https://www.redbus.in/bus-tickets/chilakaluripet-to-hyderabad,Chilakaluripet to Hyderabad
